color_idx_ind,target_acc,mode,response_deadline,block_number,trials_training.thisRepN,trials_training.thisTrialN,trials_training.thisN,trials_training.thisIndex,trials_training_deadline.thisRepN,trials_training_deadline.thisTrialN,trials_training_deadline.thisN,trials_training_deadline.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials_staircase.thisRepN,trials_staircase.thisTrialN,trials_staircase.thisN,trials_staircase.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,stimulus_ind.started,stimulus_ind.stopped,key_resp_ind.keys,key_resp_ind.rt,key_resp_ind.started,key_resp_ind.stopped,fixation_cross_1_ind.started,fixation_cross_1_ind.stopped,text.started,text.stopped,dummy_text.started,dummy_text.stopped,stim_ind_color_rgb_r,stim_ind_color_rgb_g,stim_ind_color_rgb_b,text_break_block.started,text_break_block.stopped,participant,session,accuracy_weighting,color_mapping,block_difficulties,date,expName,psychopyVersion,frameRate,
0,0.9,training,1000000000000,,0,0,0,0,,,,,,,,,,,,,,,,,119.27866957400693,None,d,1.4368521579963272,119.36283614700369,None,118.78206132200285,119.19535535100295,120.83142887800204,121.3297219140004,120.83142887800204,None,,,,,,15,001,exponential,ybgr,0.35-0.75,2021_May_20_1303,color_judgement_and_subjective_perception,2020.2.10,59.982802212220875,
1,0.9,training,1000000000000,,0,1,1,1,,,,,,,,,,,,,,,,,121.92994482900394,None,f,1.0176903050014516,122.03000058200269,None,121.42986148400087,121.84662408200529,123.07990513800178,123.5801203450028,123.07990513800178,None,,,,,,15,001,exponential,ybgr,0.35-0.75,2021_May_20_1303,color_judgement_and_subjective_perception,2020.2.10,59.982802212220875,
2,0.9,training,1000000000000,,0,2,2,2,,,,,,,,,,,,,,,,,124.18006618900108,None,j,0.671499195996148,124.28021772800275,None,123.68004242100142,124.09690774699993,124.98088248000568,125.48105270700034,124.98088248000568,None,,,,,,15,001,exponential,ybgr,0.35-0.75,2021_May_20_1303,color_judgement_and_subjective_perception,2020.2.10,59.982802212220875,
3,0.9,training,1000000000000,,0,3,3,3,,,,,,,,,,,,,,,,,126.0813074720063,None,k,0.32245056799729355,126.18129951400624,None,125.58110976500029,125.99792457700096,126.53116336700623,127.03155414500361,126.53116336700623,None,,,,,,15,001,exponential,ybgr,0.35-0.75,2021_May_20_1303,color_judgement_and_subjective_perception,2020.2.10,59.982802212220875,
0,0.9,training,1000000000000,,0,4,4,4,,,,,,,,,,,,,,,,,127.63149538100697,None,d,0.5242560020051314,127.73147350100044,None,127.13144319600542,127.54819496900018,128.28138481400674,128.781660010005,128.28138481400674,None,,,,,,15,001,exponential,ybgr,0.35-0.75,2021_May_20_1303,color_judgement_and_subjective_perception,2020.2.10,59.982802212220875,
1,0.9,training,1000000000000,,0,5,5,5,,,,,,,,,,,,,,,,,129.36603746800392,None,f,0.901644439996744,129.4660721810069,None,128.88167604400223,129.298456387005,130.39920420700219,130.89949361500476,130.39920420700219,None,,,,,,15,001,exponential,ybgr,0.35-0.75,2021_May_20_1303,color_judgement_and_subjective_perception,2020.2.10,59.982802212220875,
3,0.9,training,1000000000000,,0,6,6,6,,,,,,,,,,,,,,,,,131.49966391100315,None,k,0.8559781630028738,131.59972195000591,None,130.9994609350033,131.41624405200128,132.48300640399975,132.98299557800055,132.48300640399975,None,,,,,,15,001,exponential,ybgr,0.35-0.75,2021_May_20_1303,color_judgement_and_subjective_perception,2020.2.10,59.982802212220875,
1,0.9,training,1000000000000,,0,7,7,7,,,,,,,,,,,,,,,,,133.58319405100337,None,f,1.124336779001169,133.68336373200145,None,133.08318924500054,133.49991405800392,134.83412676000444,135.3342978590008,134.83412676000444,None,,,,,,15,001,exponential,ybgr,0.35-0.75,2021_May_20_1303,color_judgement_and_subjective_perception,2020.2.10,59.982802212220875,
2,0.9,training,1000000000000,,0,8,8,8,,,,,,,,,,,,,,,,,135.93442152300122,None,j,0.9972638570034178,136.0344463480069,None,135.43430122700374,135.85105301300064,137.05123232200276,137.55128918100672,137.05123232200276,None,,,,,,15,001,exponential,ybgr,0.35-0.75,2021_May_20_1303,color_judgement_and_subjective_perception,2020.2.10,59.982802212220875,
0,0.9,training,1000000000000,,0,9,9,9,,,,,,,,,,,,,,,,,138.15120315600507,None,d,0.7243265639990568,138.25137313200685,None,137.65141271000175,138.06805457700102,139.00152771000285,139.4859579690019,139.00152771000285,None,,,,,,15,001,exponential,ybgr,0.35-0.75,2021_May_20_1303,color_judgement_and_subjective_perception,2020.2.10,59.982802212220875,
2,0.9,training,1000000000000,,0,10,10,10,,,,,,,,,,,,,,,,,140.08574408200366,None,j,1.1738681490023737,140.1858511330065,None,139.58585790900543,140.00244016299985,141.3860108910012,141.88626699100132,141.3860108910012,None,,,,,,15,001,exponential,ybgr,0.35-0.75,2021_May_20_1303,color_judgement_and_subjective_perception,2020.2.10,59.982802212220875,
