color_idx_ind,target_acc,mode,response_deadline,block_number,trials_training.thisRepN,trials_training.thisTrialN,trials_training.thisN,trials_training.thisIndex,trials_training_deadline.thisRepN,trials_training_deadline.thisTrialN,trials_training_deadline.thisN,trials_training_deadline.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials_staircase.thisRepN,trials_staircase.thisTrialN,trials_staircase.thisN,trials_staircase.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,stimulus_ind.started,stimulus_ind.stopped,key_resp_ind.keys,key_resp_ind.rt,key_resp_ind.started,key_resp_ind.stopped,fixation_cross_1_ind.started,fixation_cross_1_ind.stopped,text.started,text.stopped,dummy_text.started,dummy_text.stopped,stim_ind_color_rgb_r,stim_ind_color_rgb_g,stim_ind_color_rgb_b,text_break_block.started,text_break_block.stopped,participant,session,accuracy_weighting,color_mapping,block_difficulties,date,expName,psychopyVersion,frameRate,
1,0.9,training,1000000000000,,0,0,0,0,,,,,,,,,,,,,,,,,308.14449810099904,None,f,1.2473667899976135,308.2445914619966,None,307.64801614599855,308.0610851040037,309.51320552999823,310.0113764909984,309.51320552999823,None,,,,,,17,001,exponential,bryg,0.75-0.35,2021_May_20_1559,color_judgement_and_subjective_perception,2020.2.10,60.01548567561281,
0,0.9,training,1000000000000,,0,1,1,1,,,,,,,,,,,,,,,,,310.611472331002,None,d,0.5963608310048585,310.7116158889985,None,310.11144260199944,310.5282333139985,311.3283114099977,311.8126632440035,311.3283114099977,None,,,,,,17,001,exponential,bryg,0.75-0.35,2021_May_20_1559,color_judgement_and_subjective_perception,2020.2.10,60.01548567561281,
1,0.9,training,1000000000000,,0,2,2,2,,,,,,,,,,,,,,,,,312.4127165730024,None,f,0.44330586500291247,312.51266318099806,None,311.9126263560029,312.329321969999,312.9793502090033,313.47944331000326,312.9793502090033,None,,,,,,17,001,exponential,bryg,0.75-0.35,2021_May_20_1559,color_judgement_and_subjective_perception,2020.2.10,60.01548567561281,
2,0.9,training,1000000000000,,0,3,3,3,,,,,,,,,,,,,,,,,314.0796436820019,None,j,1.144298177001474,314.17958050499874,None,313.57953794700006,313.9962929090034,315.34629703799874,315.8465368210018,315.34629703799874,None,,,,,,17,001,exponential,bryg,0.75-0.35,2021_May_20_1559,color_judgement_and_subjective_perception,2020.2.10,60.01548567561281,
1,0.9,training,1000000000000,,0,4,4,4,,,,,,,,,,,,,,,,,316.4453467420026,None,f,0.7610069779984769,316.53086831600376,None,315.9464040849998,316.36332235600275,317.3141609079976,317.8142704089987,317.3141609079976,None,,,,,,17,001,exponential,bryg,0.75-0.35,2021_May_20_1559,color_judgement_and_subjective_perception,2020.2.10,60.01548567561281,
2,0.9,training,1000000000000,,0,5,5,5,,,,,,,,,,,,,,,,,318.41442277900205,None,j,0.8734869439940667,318.5144792659994,None,317.9142027679991,318.33107984100207,319.41448133499944,319.91457131900097,319.41448133499944,None,,,,,,17,001,exponential,bryg,0.75-0.35,2021_May_20_1559,color_judgement_and_subjective_perception,2020.2.10,60.01548567561281,
3,0.9,training,1000000000000,,0,6,6,6,,,,,,,,,,,,,,,,,320.5146283380018,None,k,0.4932771909952862,320.614668592003,None,320.0144817850014,320.431396082,321.13140429399937,321.6157430739986,321.13140429399937,None,,,,,,17,001,exponential,bryg,0.75-0.35,2021_May_20_1559,color_judgement_and_subjective_perception,2020.2.10,60.01548567561281,
2,0.9,training,1000000000000,,0,7,7,7,,,,,,,,,,,,,,,,,322.2157302889973,None,j,1.5921745379964705,322.31578523600183,None,321.71575513300195,322.1326197009985,323.9327538580037,324.4328533730004,323.9327538580037,None,,,,,,17,001,exponential,bryg,0.75-0.35,2021_May_20_1559,color_judgement_and_subjective_perception,2020.2.10,60.01548567561281,
0,0.9,training,1000000000000,,0,8,8,8,,,,,,,,,,,,,,,,,325.03290657100297,None,d,0.9990600059973076,325.13287938400026,None,324.53273813000123,324.94954325899744,326.14955987699796,326.63389451699913,326.14955987699796,None,,,,,,17,001,exponential,bryg,0.75-0.35,2021_May_20_1559,color_judgement_and_subjective_perception,2020.2.10,60.01548567561281,
2,0.9,training,1000000000000,,0,9,9,9,,,,,,,,,,,,,,,,,327.2340543750033,None,j,2.214022277003096,327.3339376829972,None,326.73384796800383,327.15061384800356,329.5676905910004,330.0678179500028,329.5676905910004,None,,,,,,17,001,exponential,bryg,0.75-0.35,2021_May_20_1559,color_judgement_and_subjective_perception,2020.2.10,60.01548567561281,
