color_idx_ind,target_acc,mode,response_deadline,block_number,trials_training.thisRepN,trials_training.thisTrialN,trials_training.thisN,trials_training.thisIndex,trials_training_deadline.thisRepN,trials_training_deadline.thisTrialN,trials_training_deadline.thisN,trials_training_deadline.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials_staircase.thisRepN,trials_staircase.thisTrialN,trials_staircase.thisN,trials_staircase.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,stimulus_ind.started,stimulus_ind.stopped,key_resp_ind.keys,key_resp_ind.rt,key_resp_ind.started,key_resp_ind.stopped,fixation_cross_1_ind.started,fixation_cross_1_ind.stopped,text.started,text.stopped,dummy_text.started,dummy_text.stopped,stim_ind_color_rgb_r,stim_ind_color_rgb_g,stim_ind_color_rgb_b,text_break_block.started,text_break_block.stopped,participant,session,accuracy_weighting,color_mapping,block_difficulties,date,expName,psychopyVersion,frameRate,
2,0.9,training,1000000000000,,0,0,0,0,,,,,,,,,,,,,,,,,568.3732712860001,None,j,3.3204026089988474,568.4732503560008,None,567.8768901270014,568.2898297829997,571.8266607630012,572.3249843230005,571.8266607630012,None,,,,,,7,001,exponential,bryg,0.35-0.75,2021_May_18_1550,color_judgement_and_subjective_perception,2020.2.10,60.04668822186134,
3,0.9,training,1000000000000,,0,1,1,1,,,,,,,,,,,,,,,,,572.924998632001,None,k,1.4166912250002497,573.0249727250011,None,572.4247419720014,572.8416376100013,574.4583572760002,574.9428827049996,574.4583572760002,None,,,,,,7,001,exponential,bryg,0.35-0.75,2021_May_18_1550,color_judgement_and_subjective_perception,2020.2.10,60.04668822186134,
2,0.9,training,1000000000000,,0,2,2,2,,,,,,,,,,,,,,,,,575.5427790640006,None,j,0.5429626719997032,575.6427074290004,None,575.0426950010005,575.4595271720009,576.209335992,576.7096406990004,576.209335992,None,,,,,,7,001,exponential,bryg,0.35-0.75,2021_May_18_1550,color_judgement_and_subjective_perception,2020.2.10,60.04668822186134,
0,0.9,training,1000000000000,,0,3,3,3,,,,,,,,,,,,,,,,,577.3097775980004,None,d,1.1678203890005534,577.4098567230012,None,576.8095192540004,577.2264430089999,578.6097601950005,579.1100121039999,578.6097601950005,None,,,,,,7,001,exponential,bryg,0.35-0.75,2021_May_18_1550,color_judgement_and_subjective_perception,2020.2.10,60.04668822186134,
1,0.9,training,1000000000000,,0,4,4,4,,,,,,,,,,,,,,,,,579.7101695100009,None,f,1.167369194999992,579.8102257800001,None,579.2099244190013,579.6267482880012,581.0109221290004,581.511258546001,581.0109221290004,None,,,,,,7,001,exponential,bryg,0.35-0.75,2021_May_18_1550,color_judgement_and_subjective_perception,2020.2.10,60.04668822186134,
3,0.9,training,1000000000000,,0,5,5,5,,,,,,,,,,,,,,,,,582.1113381450014,None,k,1.126374580000629,582.211296939,None,581.6111019990003,582.027915273,583.3613444510011,583.8615536760008,583.3613444510011,None,,,,,,7,001,exponential,bryg,0.35-0.75,2021_May_18_1550,color_judgement_and_subjective_perception,2020.2.10,60.04668822186134,
1,0.9,training,1000000000000,,0,6,6,6,,,,,,,,,,,,,,,,,584.4615741550006,None,f,1.1201398539997172,584.5615468380001,None,583.9613639910003,584.3783670860012,585.712407209001,586.212742312,585.712407209001,None,,,,,,7,001,exponential,bryg,0.35-0.75,2021_May_18_1550,color_judgement_and_subjective_perception,2020.2.10,60.04668822186134,
0,0.9,training,1000000000000,,0,7,7,7,,,,,,,,,,,,,,,,,586.812710573,None,d,1.056880320998971,586.9128031230011,None,586.3125159009996,586.729317288,587.99608257,588.4964175180012,587.99608257,None,,,,,,7,001,exponential,bryg,0.35-0.75,2021_May_18_1550,color_judgement_and_subjective_perception,2020.2.10,60.04668822186134,
2,0.9,training,1000000000000,,0,8,8,8,,,,,,,,,,,,,,,,,589.0964807520013,None,j,0.9172653850000643,589.196474149001,None,588.5963403189999,589.0130273430004,590.1305911070012,590.6307197250007,590.1305911070012,None,,,,,,7,001,exponential,bryg,0.35-0.75,2021_May_18_1550,color_judgement_and_subjective_perception,2020.2.10,60.04668822186134,
0,0.9,training,1000000000000,,0,9,9,9,,,,,,,,,,,,,,,,,591.2307548170011,None,d,0.5428295399997296,591.3308339560008,None,590.7305704219998,591.1474881390004,591.8976848680013,592.3979285500009,591.8976848680013,None,,,,,,7,001,exponential,bryg,0.35-0.75,2021_May_18_1550,color_judgement_and_subjective_perception,2020.2.10,60.04668822186134,
