color_idx_ind,target_acc,mode,response_deadline,block_number,trials_training.thisRepN,trials_training.thisTrialN,trials_training.thisN,trials_training.thisIndex,trials_training_deadline.thisRepN,trials_training_deadline.thisTrialN,trials_training_deadline.thisN,trials_training_deadline.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials_staircase.thisRepN,trials_staircase.thisTrialN,trials_staircase.thisN,trials_staircase.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,stimulus_ind.started,stimulus_ind.stopped,key_resp_ind.keys,key_resp_ind.rt,key_resp_ind.started,key_resp_ind.stopped,fixation_cross_1_ind.started,fixation_cross_1_ind.stopped,text.started,text.stopped,dummy_text.started,dummy_text.stopped,stim_ind_color_rgb_r,stim_ind_color_rgb_g,stim_ind_color_rgb_b,text_break_block.started,text_break_block.stopped,participant,session,accuracy_weighting,color_mapping,block_difficulties,date,expName,psychopyVersion,frameRate,
0,0.9,training,1000000000000,,0,0,0,0,,,,,,,,,,,,,,,,,139.43919323500086,None,d,1.6788470730007248,139.5391737709997,None,138.96055738700124,139.35580358799962,141.2410885520003,141.73966420000033,141.2410885520003,None,,,,,,8,001,exponential,gyrb,0.75-0.35,2021_May_18_1715,color_judgement_and_subjective_perception,2020.2.10,59.99478393371033,
1,0.9,training,1000000000000,,0,1,1,1,,,,,,,,,,,,,,,,,142.3396155770006,None,f,1.0423509939992073,142.43965714300066,None,141.8396341330008,142.25639118900108,143.5062330260007,144.0064464620009,143.5062330260007,None,,,,,,8,001,exponential,gyrb,0.75-0.35,2021_May_18_1715,color_judgement_and_subjective_perception,2020.2.10,59.99478393371033,
3,0.9,training,1000000000000,,0,2,2,2,,,,,,,,,,,,,,,,,144.59087661000012,None,k,0.5272341469990351,144.69074794100015,None,144.09081756900014,144.50769004500034,145.2407803670012,145.74094378300106,145.2407803670012,None,,,,,,8,001,exponential,gyrb,0.75-0.35,2021_May_18_1715,color_judgement_and_subjective_perception,2020.2.10,59.99478393371033,
2,0.9,training,1000000000000,,0,3,3,3,,,,,,,,,,,,,,,,,146.34121072500056,None,j,0.4166452499994193,146.44125849100055,None,145.8409721370008,146.2577747940013,146.89104992099965,147.39133321200097,146.89104992099965,None,,,,,,8,001,exponential,gyrb,0.75-0.35,2021_May_18_1715,color_judgement_and_subjective_perception,2020.2.10,59.99478393371033,
1,0.9,training,1000000000000,,0,4,4,4,,,,,,,,,,,,,,,,,147.99129427300068,None,f,0.49474217100032547,148.091190223,None,147.49119068800064,147.90789394199965,148.60800614100117,149.09237715000017,148.60800614100117,None,,,,,,8,001,exponential,gyrb,0.75-0.35,2021_May_18_1715,color_judgement_and_subjective_perception,2020.2.10,59.99478393371033,
2,0.9,training,1000000000000,,0,5,5,5,,,,,,,,,,,,,,,,,149.69245779800076,None,j,0.7936358820006717,149.79234867800005,None,149.1924204170009,149.60900079699968,150.60915886000112,151.10944235900024,150.60915886000112,None,,,,,,8,001,exponential,gyrb,0.75-0.35,2021_May_18_1715,color_judgement_and_subjective_perception,2020.2.10,59.99478393371033,
0,0.9,training,1000000000000,,0,6,6,6,,,,,,,,,,,,,,,,,151.70948965500065,None,d,0.9364416689986683,151.80954444300005,None,151.20930431000124,151.62608208600068,152.77613498500068,153.27628868800093,152.77613498500068,None,,,,,,8,001,exponential,gyrb,0.75-0.35,2021_May_18_1715,color_judgement_and_subjective_perception,2020.2.10,59.99478393371033,
1,0.9,training,1000000000000,,0,7,7,7,,,,,,,,,,,,,,,,,153.87634810000054,None,f,0.9216433849996974,153.97635111700038,None,153.37630146500123,153.79305507299978,154.92716224099968,155.4274885220002,154.92716224099968,None,,,,,,8,001,exponential,gyrb,0.75-0.35,2021_May_18_1715,color_judgement_and_subjective_perception,2020.2.10,59.99478393371033,
2,0.9,training,1000000000000,,0,8,8,8,,,,,,,,,,,,,,,,,156.0277355240014,None,j,0.7222054079993541,156.12777797700073,None,155.52743253799963,155.94417829400118,156.8775467180003,157.3777613430011,156.8775467180003,None,,,,,,8,001,exponential,gyrb,0.75-0.35,2021_May_18_1715,color_judgement_and_subjective_perception,2020.2.10,59.99478393371033,
3,0.9,training,1000000000000,,0,9,9,9,,,,,,,,,,,,,,,,,157.97778729499987,None,k,0.4440280300004815,158.07789770199997,None,157.47768694499973,157.89447370699963,158.54441790300007,159.03601513800095,158.54441790300007,None,,,,,,8,001,exponential,gyrb,0.75-0.35,2021_May_18_1715,color_judgement_and_subjective_perception,2020.2.10,59.99478393371033,
