color_idx_ind,target_acc,mode,response_deadline,block_number,trials_training.thisRepN,trials_training.thisTrialN,trials_training.thisN,trials_training.thisIndex,trials_training_deadline.thisRepN,trials_training_deadline.thisTrialN,trials_training_deadline.thisN,trials_training_deadline.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials_staircase.thisRepN,trials_staircase.thisTrialN,trials_staircase.thisN,trials_staircase.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,stimulus_ind.started,stimulus_ind.stopped,key_resp_ind.keys,key_resp_ind.rt,key_resp_ind.started,key_resp_ind.stopped,fixation_cross_1_ind.started,fixation_cross_1_ind.stopped,text.started,text.stopped,dummy_text.started,dummy_text.stopped,stim_ind_color_rgb_r,stim_ind_color_rgb_g,stim_ind_color_rgb_b,text_break_block.started,text_break_block.stopped,participant,session,accuracy_weighting,color_mapping,block_difficulties,date,expName,psychopyVersion,frameRate,
2,0.35,testing,1000,2,,,,,,,,,0,1,1,1,,,,,103,0,412,2,2520.7914905199996,None,d,0.6350335220013221,2520.8902624740003,None,2520.2912342729996,2520.70816516,2521.542415678001,2522.0421969300005,2521.542415678001,None,0,0,11,None,None,3,001,exponential,rgby,0.75-0.35,2021_May_17_1432,color_judgement_and_subjective_perception,2020.2.10,59.9628223303483,
1,0.35,testing,1000,2,,,,,,,,,0,1,1,1,,,,,103,1,413,1,2522.64252942,None,f,0.5667872249996435,2522.7425039629998,None,2522.1424260969998,2522.559161004001,2523.32807247,2523.8260559150003,2523.32807247,None,0,14,0,None,None,3,001,exponential,rgby,0.75-0.35,2021_May_17_1432,color_judgement_and_subjective_perception,2020.2.10,59.9628223303483,
0,0.35,testing,1000,2,,,,,,,,,0,1,1,1,,,,,103,2,414,0,2524.426093289001,None,None,-1,2524.5260613280007,None,2523.9260130149996,2524.342755291,2525.426569923,2525.9112584590002,2525.426569923,None,27,9,0,None,None,3,001,exponential,rgby,0.75-0.35,2021_May_17_1432,color_judgement_and_subjective_perception,2020.2.10,59.9628223303483,
0,0.35,testing,1000,2,,,,,,,,,0,1,1,1,,,,,103,3,415,0,2526.5106243909995,None,j,0.43467138899904967,2526.610622659,None,2526.0103044429998,2526.427316636,2527.078883413,2527.577383813001,2527.078883413,None,29,10,0,None,None,3,001,exponential,rgby,0.75-0.35,2021_May_17_1432,color_judgement_and_subjective_perception,2020.2.10,59.9628223303483,
0,0.35,testing,1000,2,,,,,,,,,0,1,1,1,,,,,104,0,416,0,2528.1776276319997,None,j,0.3834999530008645,2528.2776655800008,None,2527.677217863,2528.0943216720007,2528.69429813,2529.1943597400004,2528.69429813,None,31,10,0,None,None,3,001,exponential,rgby,0.75-0.35,2021_May_17_1432,color_judgement_and_subjective_perception,2020.2.10,59.9628223303483,
0,0.35,testing,1000,2,,,,,,,,,0,1,1,1,,,,,104,1,417,0,2529.7943803830003,None,k,0.45481783200011705,2529.8944533939994,None,2529.294171669,2529.7111772669996,2530.3776541839998,2530.8778501979996,2530.3776541839998,None,33,11,0,None,None,3,001,exponential,rgby,0.75-0.35,2021_May_17_1432,color_judgement_and_subjective_perception,2020.2.10,59.9628223303483,
1,0.35,testing,1000,2,,,,,,,,,0,1,1,1,,,,,104,2,418,1,2531.46215363,None,k,0.5710466370001086,2531.5622561239998,None,2530.9619721550007,2531.378813677,2532.1620751150003,2532.6622681339995,2532.1620751150003,None,0,16,0,None,None,3,001,exponential,rgby,0.75-0.35,2021_May_17_1432,color_judgement_and_subjective_perception,2020.2.10,59.9628223303483,
3,0.35,testing,1000,2,,,,,,,,,0,1,1,1,,,,,104,3,419,3,2533.262502413001,None,f,0.5707978699992964,2533.362466957,None,2532.7622631249997,2533.179114587001,2533.9624947169996,2534.4293104299995,2533.9624947169996,None,35,35,0,None,None,3,001,exponential,rgby,0.75-0.35,2021_May_17_1432,color_judgement_and_subjective_perception,2020.2.10,59.9628223303483,
0,0.35,testing,1000,2,,,,,,,,,0,1,1,1,,,,,105,0,420,0,2535.029429831,None,d,0.5078397420002148,2535.1294478599993,None,2534.5290677230005,2534.9460246470007,2535.664258787001,2536.1471646070004,2535.664258787001,None,37,12,0,None,None,3,001,exponential,rgby,0.75-0.35,2021_May_17_1432,color_judgement_and_subjective_perception,2020.2.10,59.9628223303483,
1,0.35,testing,1000,2,,,,,,,,,0,1,1,1,,,,,105,1,421,1,2536.747057886001,None,f,0.6142256330003875,2536.8470564140007,None,2536.2468057370006,2536.663642763,2537.4804209310005,2537.9807081870003,2537.4804209310005,None,0,18,0,None,None,3,001,exponential,rgby,0.75-0.35,2021_May_17_1432,color_judgement_and_subjective_perception,2020.2.10,59.9628223303483,
