color_idx_ind,target_acc,mode,response_deadline,block_number,trials_training.thisRepN,trials_training.thisTrialN,trials_training.thisN,trials_training.thisIndex,trials_training_deadline.thisRepN,trials_training_deadline.thisTrialN,trials_training_deadline.thisN,trials_training_deadline.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials_staircase.thisRepN,trials_staircase.thisTrialN,trials_staircase.thisN,trials_staircase.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,stimulus_ind.started,stimulus_ind.stopped,key_resp_ind.keys,key_resp_ind.rt,key_resp_ind.started,key_resp_ind.stopped,fixation_cross_1_ind.started,fixation_cross_1_ind.stopped,text.started,text.stopped,dummy_text.started,dummy_text.stopped,stim_ind_color_rgb_r,stim_ind_color_rgb_g,stim_ind_color_rgb_b,text_break_block.started,text_break_block.stopped,participant,session,accuracy_weighting,color_mapping,block_difficulties,date,expName,psychopyVersion,frameRate,
3,0.9,training,1000000000000,,0,0,0,0,,,,,,,,,,,,,,,,,73.69936325099843,None,k,3.8539239469973836,73.799396497001,None,73.20507979700051,73.61613393299922,77.68804644999909,78.18430157499824,77.68804644999909,None,,,,,,12,001,exponential,gyrb,0.75-0.35,2021_May_19_1430,color_judgement_and_subjective_perception,2020.2.10,60.037286996650636,
0,0.9,training,1000000000000,,0,1,1,1,,,,,,,,,,,,,,,,,78.78421634500046,None,d,1.2328268789970025,78.88445484800104,None,78.28387809600099,78.70086425000045,80.1341353200005,80.63433950599938,80.1341353200005,None,,,,,,12,001,exponential,gyrb,0.75-0.35,2021_May_19_1430,color_judgement_and_subjective_perception,2020.2.10,60.037286996650636,
1,0.9,training,1000000000000,,0,2,2,2,,,,,,,,,,,,,,,,,81.2186810159983,None,f,0.7986384939977142,81.31868604400006,None,80.7342751920005,81.13546820600095,82.13524035999944,82.63558016000025,82.13524035999944,None,,,,,,12,001,exponential,gyrb,0.75-0.35,2021_May_19_1430,color_judgement_and_subjective_perception,2020.2.10,60.037286996650636,
3,0.9,training,1000000000000,,0,3,3,3,,,,,,,,,,,,,,,,,83.23562672999833,None,k,0.7816539499981445,83.33565629900113,None,82.73545705200013,83.1521915810008,84.13574762200005,84.63593291500001,84.13574762200005,None,,,,,,12,001,exponential,gyrb,0.75-0.35,2021_May_19_1430,color_judgement_and_subjective_perception,2020.2.10,60.037286996650636,
1,0.9,training,1000000000000,,0,4,4,4,,,,,,,,,,,,,,,,,85.23597047500152,None,f,0.8212539950000064,85.3360497040012,None,84.73580662099994,85.1527754130002,86.18690384000001,86.68711981700108,86.18690384000001,None,,,,,,12,001,exponential,gyrb,0.75-0.35,2021_May_19_1430,color_judgement_and_subjective_perception,2020.2.10,60.037286996650636,
3,0.9,training,1000000000000,,0,5,5,5,,,,,,,,,,,,,,,,,87.2871281810003,None,k,0.7302028949998203,87.38711939199857,None,86.7871546130009,87.2040398019999,88.13712455299901,88.6375085030013,88.13712455299901,None,,,,,,12,001,exponential,gyrb,0.75-0.35,2021_May_19_1430,color_judgement_and_subjective_perception,2020.2.10,60.037286996650636,
2,0.9,training,1000000000000,,0,6,6,6,,,,,,,,,,,,,,,,,89.23765386800005,None,j,0.6837056380027207,89.33763584800181,None,88.73737873600112,89.15419408999878,90.05415317400184,90.55435412299994,90.05415317400184,None,,,,,,12,001,exponential,gyrb,0.75-0.35,2021_May_19_1430,color_judgement_and_subjective_perception,2020.2.10,60.037286996650636,
1,0.9,training,1000000000000,,0,7,7,7,,,,,,,,,,,,,,,,,91.13870709399998,None,f,0.7745889649995661,91.23871958200107,None,90.65438203400117,91.05548236699906,92.03867356499904,92.53904967199924,92.03867356499904,None,,,,,,12,001,exponential,gyrb,0.75-0.35,2021_May_19_1430,color_judgement_and_subjective_perception,2020.2.10,60.037286996650636,
0,0.9,training,1000000000000,,0,8,8,8,,,,,,,,,,,,,,,,,93.13903980300165,None,d,0.6623538240019116,93.23897716699867,None,92.63882067099985,93.05560486800096,93.92219787100112,94.42254213699925,93.92219787100112,None,,,,,,12,001,exponential,gyrb,0.75-0.35,2021_May_19_1430,color_judgement_and_subjective_perception,2020.2.10,60.037286996650636,
2,0.9,training,1000000000000,,0,9,9,9,,,,,,,,,,,,,,,,,95.02259113900072,None,j,0.7867763480026042,95.12253253499875,None,94.5224328760014,94.9392516250009,95.93910469899856,96.42360864500006,95.93910469899856,None,,,,,,12,001,exponential,gyrb,0.75-0.35,2021_May_19_1430,color_judgement_and_subjective_perception,2020.2.10,60.037286996650636,
1,0.9,training,1000000000000,,0,10,10,10,,,,,,,,,,,,,,,,,97.02363310299916,None,f,0.8496168849997048,97.12368396199963,None,96.52366192399859,96.94044967000082,97.99030457299887,98.490593393999,97.99030457299887,None,,,,,,12,001,exponential,gyrb,0.75-0.35,2021_May_19_1430,color_judgement_and_subjective_perception,2020.2.10,60.037286996650636,
