color_idx_ind,target_acc,mode,response_deadline,block_number,trials_training.thisRepN,trials_training.thisTrialN,trials_training.thisN,trials_training.thisIndex,trials_training_deadline.thisRepN,trials_training_deadline.thisTrialN,trials_training_deadline.thisN,trials_training_deadline.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials_staircase.thisRepN,trials_staircase.thisTrialN,trials_staircase.thisN,trials_staircase.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,stimulus_ind.started,stimulus_ind.stopped,key_resp_ind.keys,key_resp_ind.rt,key_resp_ind.started,key_resp_ind.stopped,fixation_cross_1_ind.started,fixation_cross_1_ind.stopped,text.started,text.stopped,dummy_text.started,dummy_text.stopped,stim_ind_color_rgb_r,stim_ind_color_rgb_g,stim_ind_color_rgb_b,text_break_block.started,text_break_block.stopped,participant,session,accuracy_weighting,color_mapping,block_difficulties,date,expName,psychopyVersion,frameRate,
0,0.9,training,1000000000000,,0,0,0,0,,,,,,,,,,,,,,,,,66.08787427800053,None,d,3.164617566999368,66.18788451399996,None,65.59078834600041,66.00441204700019,69.37449737099996,69.87267361200065,69.37449737099996,None,,,,,,2,001,exponential,rgby,0.35-0.75,2021_May_17_1305,color_judgement_and_subjective_perception,2020.2.10,59.92403681561325,
3,0.9,training,1000000000000,,0,1,1,1,,,,,,,,,,,,,,,,,70.47274780600037,None,k,0.8757121569997253,70.57277972200063,None,69.97269187000074,70.38941028700083,71.47264458200061,71.97307086700039,71.47264458200061,None,,,,,,2,001,exponential,rgby,0.35-0.75,2021_May_17_1305,color_judgement_and_subjective_perception,2020.2.10,59.92403681561325,
1,0.9,training,1000000000000,,0,2,2,2,,,,,,,,,,,,,,,,,72.57316181200076,None,f,0.9191850990000603,72.65732321800078,None,72.07283510600064,72.4896567170008,73.60717339100029,74.10738774900074,73.60717339100029,None,,,,,,2,001,exponential,rgby,0.35-0.75,2021_May_17_1305,color_judgement_and_subjective_perception,2020.2.10,59.92403681561325,
0,0.9,training,1000000000000,,0,3,3,3,,,,,,,,,,,,,,,,,74.70760200500081,None,d,0.7048736509996161,74.80764768300014,None,74.20724324399998,74.62402716300039,75.54080251200048,76.04124335699998,75.54080251200048,None,,,,,,2,001,exponential,rgby,0.35-0.75,2021_May_17_1305,color_judgement_and_subjective_perception,2020.2.10,59.92403681561325,
1,0.9,training,1000000000000,,0,4,4,4,,,,,,,,,,,,,,,,,76.64125729400075,None,f,1.211251615999572,76.7412385030002,None,76.14107596200029,76.55770856800063,77.97546091000004,78.47568591800064,77.97546091000004,None,,,,,,2,001,exponential,rgby,0.35-0.75,2021_May_17_1305,color_judgement_and_subjective_perception,2020.2.10,59.92403681561325,
2,0.9,training,1000000000000,,0,5,5,5,,,,,,,,,,,,,,,,,79.0757419950005,None,j,0.5767540490005558,79.17570051800067,None,78.57555815200067,78.99234019200048,79.77566731000024,80.27593734000038,79.77566731000024,None,,,,,,2,001,exponential,rgby,0.35-0.75,2021_May_17_1305,color_judgement_and_subjective_perception,2020.2.10,59.92403681561325,
0,0.9,training,1000000000000,,0,6,6,6,,,,,,,,,,,,,,,,,80.87598729700039,None,d,0.8004847990005146,80.9759426390001,None,80.37581842100008,80.79258287600078,81.80940701100008,82.30958899600046,81.80940701100008,None,,,,,,2,001,exponential,rgby,0.35-0.75,2021_May_17_1305,color_judgement_and_subjective_perception,2020.2.10,59.92403681561325,
3,0.9,training,1000000000000,,0,7,7,7,,,,,,,,,,,,,,,,,82.89386952400037,None,k,0.7427315969998745,82.99377258500044,None,82.40948024900081,82.8104997570008,83.76031449100083,84.26077660200008,83.76031449100083,None,,,,,,2,001,exponential,rgby,0.35-0.75,2021_May_17_1305,color_judgement_and_subjective_perception,2020.2.10,59.92403681561325,
1,0.9,training,1000000000000,,0,8,8,8,,,,,,,,,,,,,,,,,84.86080713299998,None,f,0.4477119989996936,84.96078765900074,None,84.3605260180002,84.7774163690001,85.42739853300009,85.92750734900073,85.42739853300009,None,,,,,,2,001,exponential,rgby,0.35-0.75,2021_May_17_1305,color_judgement_and_subjective_perception,2020.2.10,59.92403681561325,
2,0.9,training,1000000000000,,0,9,9,9,,,,,,,,,,,,,,,,,86.5277433830006,None,j,0.35685627200018644,86.62766285900034,None,86.02759227700062,86.44419979900067,87.01089918300022,87.51100883500021,87.01089918300022,None,,,,,,2,001,exponential,rgby,0.35-0.75,2021_May_17_1305,color_judgement_and_subjective_perception,2020.2.10,59.92403681561325,
