color_idx_ind,target_acc,mode,response_deadline,block_number,trials_training.thisRepN,trials_training.thisTrialN,trials_training.thisN,trials_training.thisIndex,trials_training_deadline.thisRepN,trials_training_deadline.thisTrialN,trials_training_deadline.thisN,trials_training_deadline.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials_staircase.thisRepN,trials_staircase.thisTrialN,trials_staircase.thisN,trials_staircase.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,stimulus_ind.started,stimulus_ind.stopped,key_resp_ind.keys,key_resp_ind.rt,key_resp_ind.started,key_resp_ind.stopped,fixation_cross_1_ind.started,fixation_cross_1_ind.stopped,text.started,text.stopped,dummy_text.started,dummy_text.stopped,stim_ind_color_rgb_r,stim_ind_color_rgb_g,stim_ind_color_rgb_b,text_break_block.started,text_break_block.stopped,participant,session,accuracy_weighting,color_mapping,block_difficulties,date,expName,psychopyVersion,frameRate,
1,0.9,training,1000000000000,,0,0,0,0,,,,,,,,,,,,,,,,,584.4667633150001,None,f,1.1807295480000448,584.5668648980001,None,583.9703153239999,584.383411446,585.77703803,586.2669752400001,585.77703803,None,,,,,,5,001,exponential,bryg,0.35-0.75,2021_May_18_1042,color_judgement_and_subjective_perception,2020.2.10,60.06465852373194,
3,0.9,training,1000000000000,,0,1,1,1,,,,,,,,,,,,,,,,,586.8669700510001,None,k,0.6044963470001221,586.9670787240001,None,586.3670052829999,586.783907509,587.6012642659999,588.101551053,587.6012642659999,None,,,,,,5,001,exponential,bryg,0.35-0.75,2021_May_18_1042,color_judgement_and_subjective_perception,2020.2.10,60.06465852373194,
2,0.9,training,1000000000000,,0,2,2,2,,,,,,,,,,,,,,,,,588.701360804,None,j,0.3862031090000073,588.801373997,None,588.2014926809999,588.618318828,589.2182193079999,589.7184126660001,589.2182193079999,None,,,,,,5,001,exponential,bryg,0.35-0.75,2021_May_18_1042,color_judgement_and_subjective_perception,2020.2.10,60.06465852373194,
1,0.9,training,1000000000000,,0,3,3,3,,,,,,,,,,,,,,,,,590.318332979,None,f,0.457210072999942,590.418391024,None,589.818429579,590.235127772,590.9016780789999,591.401982039,590.9016780789999,None,,,,,,5,001,exponential,bryg,0.35-0.75,2021_May_18_1042,color_judgement_and_subjective_perception,2020.2.10,60.06465852373194,
3,0.9,training,1000000000000,,0,4,4,4,,,,,,,,,,,,,,,,,592.0021429990001,None,k,0.8933336039999631,592.1022349619999,None,591.5018235030001,591.9188145489999,593.0194611989999,593.519783412,593.0194611989999,None,,,,,,5,001,exponential,bryg,0.35-0.75,2021_May_18_1042,color_judgement_and_subjective_perception,2020.2.10,60.06465852373194,
1,0.9,training,1000000000000,,0,5,5,5,,,,,,,,,,,,,,,,,594.119778135,None,f,0.5118301410000186,594.2197774079999,None,593.619525378,594.036545131,594.7532383500001,595.253421176,594.7532383500001,None,,,,,,5,001,exponential,bryg,0.35-0.75,2021_May_18_1042,color_judgement_and_subjective_perception,2020.2.10,60.06465852373194,
0,0.9,training,1000000000000,,0,6,6,6,,,,,,,,,,,,,,,,,595.8534964920001,None,d,0.5780964870000389,595.9535057889999,None,595.3533351939999,595.7701664279999,596.5533571909999,597.053631897,596.5533571909999,None,,,,,,5,001,exponential,bryg,0.35-0.75,2021_May_18_1042,color_judgement_and_subjective_perception,2020.2.10,60.06465852373194,
1,0.9,training,1000000000000,,0,7,7,7,,,,,,,,,,,,,,,,,597.637875219,None,f,0.5456606909999664,597.737924765,None,597.1536050599999,597.554642749,598.304604366,598.8045801449999,598.304604366,None,,,,,,5,001,exponential,bryg,0.35-0.75,2021_May_18_1042,color_judgement_and_subjective_perception,2020.2.10,60.06465852373194,
3,0.9,training,1000000000000,,0,8,8,8,,,,,,,,,,,,,,,,,599.404885071,None,k,0.6027286630001072,599.504853774,None,598.9045637410001,599.3214867329999,600.1381817759999,600.6385081289999,600.1381817759999,None,,,,,,5,001,exponential,bryg,0.35-0.75,2021_May_18_1042,color_judgement_and_subjective_perception,2020.2.10,60.06465852373194,
0,0.9,training,1000000000000,,0,9,9,9,,,,,,,,,,,,,,,,,601.2384759749999,None,d,0.40099269000006643,601.3385693219999,None,600.738348233,601.155012094,601.7716248799999,602.271999405,601.7716248799999,None,,,,,,5,001,exponential,bryg,0.35-0.75,2021_May_18_1042,color_judgement_and_subjective_perception,2020.2.10,60.06465852373194,
2,0.9,training,1000000000000,,0,10,10,10,,,,,,,,,,,,,,,,,602.856223617,None,j,0.4156615200001852,602.9559089640001,None,602.355929078,602.7726410280001,603.3893751029999,603.889685387,603.3893751029999,None,,,,,,5,001,exponential,bryg,0.35-0.75,2021_May_18_1042,color_judgement_and_subjective_perception,2020.2.10,60.06465852373194,
0,0.9,training,1000000000000,,0,11,11,11,,,,,,,,,,,,,,,,,604.489772049,None,d,0.4938533259999076,604.589796136,None,603.989456702,604.4064581670001,605.106445649,605.60659993,605.106445649,None,,,,,,5,001,exponential,bryg,0.35-0.75,2021_May_18_1042,color_judgement_and_subjective_perception,2020.2.10,60.06465852373194,
3,0.9,training,1000000000000,,0,12,12,12,,,,,,,,,,,,,,,,,606.20662714,None,k,0.552878316000033,606.3067228010001,None,605.7063643939999,606.123217338,606.890067146,607.3745095969999,606.890067146,None,,,,,,5,001,exponential,bryg,0.35-0.75,2021_May_18_1042,color_judgement_and_subjective_perception,2020.2.10,60.06465852373194,
1,0.9,training,1000000000000,,0,13,13,13,,,,,,,,,,,,,,,,,607.974675112,None,f,0.6412456850000581,608.074349461,None,607.4744447679999,607.8911450899999,608.741037717,609.2412055359999,608.741037717,None,,,,,,5,001,exponential,bryg,0.35-0.75,2021_May_18_1042,color_judgement_and_subjective_perception,2020.2.10,60.06465852373194,
2,0.9,training,1000000000000,,0,14,14,14,,,,,,,,,,,,,,,,,609.8414513050001,None,j,0.40614577500014093,609.9414243719999,None,609.341232285,609.758163781,610.3747595159999,610.8749434,610.3747595159999,None,,,,,,5,001,exponential,bryg,0.35-0.75,2021_May_18_1042,color_judgement_and_subjective_perception,2020.2.10,60.06465852373194,
